image_name,class_label,gt_crop,gt_disease,agent,pred_crop,pred_disease,reasoning,confidence,crop_correct,disease_correct,both_correct,parse_failed,reasoning_quality,plausibility
36.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots with a yellow halo, which are characteristic symptoms of citrus black spot disease. This disease is common in citrus plants and typically appears as these distinct lesions on the leaf surface.",0.95,1,0,0,0,,
b (166).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of citrus greening, a bacterial disease characterized by the yellowing and mottling of the leaf, which is visible in the image. The presence of these symptoms is strong evidence of the disease.",0.95,1,0,0,0,,
111.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf exhibits small, circular, brown spots with a reddish halo, which are characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
b (198).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of citrus greening, a bacterial disease characterized by the yellowing and distortion of leaf veins and edges. This is evident from the yellowing and browning at the edges of the leaf, which are typical signs of citrus greening.",0.95,1,0,0,0,,
b (67).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a common symptom of citrus greening disease. The leaf appears to have a yellowish-green color, which is indicative of nutrient deficiency, particularly in iron and magnesium, which are often affected in citrus trees with this disease. The leaf also appears to be slightly curled, which can be another symptom of citrus greening.",0.8,1,0,0,0,,
b (244).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of citrus Greening disease, characterized by the presence of a dark brown spot near the base of the leaf, which is a common symptom of this disease. The overall yellowing and browning of the leaf further support this diagnosis.",0.95,1,0,0,0,,
60.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots with yellow halos, which are characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
g (29).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of Citrus Greening disease, characterized by the presence of yellowing and necrotic spots, which are indicative of the disease. The leaf also appears to have a distorted shape, which is another common symptom of Citrus Greening.",0.95,1,1,1,0,,
117.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf exhibits circular brown spots with yellow halos, which are characteristic symptoms of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
b (160).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by the distortion of leaf shape and color, as seen in the image. The leaf appears to be curled and discolored, which are typical signs of this disease.",0.95,1,0,0,0,,
2.png.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of Citrus Greening disease, which is characterized by the distortion of leaf shape and color, as well as the presence of small, yellowish spots. These symptoms are indicative of the disease known as Citrus Greening, which is caused by a bacterium.",0.95,1,0,0,0,,
37.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows distinct circular brown spots on a green background, which is characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and is characterized by these brown spots.",0.95,1,0,0,0,,
17.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows distinct circular brown spots with yellow halos, which are characteristic symptoms of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
92.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, dark brown to black spots scattered across its surface, which is characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits, causing the development of these spots.",0.95,1,0,0,0,,
57.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by the presence of yellowing and discoloration, as well as the presence of small brown spots, which are indicative of the disease. These symptoms are typical of Citrus Greening, a bacterial disease that affects citrus trees.",0.95,1,0,0,0,,
b (78).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of citrus greening, a bacterial disease characterized by yellowing and distortion of the leaf, which is evident in the image. The presence of the bacterium, Candidatus Liberibacter asiaticus, typically causes these symptoms in citrus trees.",0.95,1,0,0,0,,
g (203).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows signs of chlorosis, with a yellowing of the leaf tissue, which is characteristic of citrus greening disease. This disease is caused by the bacterium ""Candidatus Liberibacter asiaticus"" and is known to cause yellowing and distortion of citrus leaves.",0.95,1,1,1,0,,
58.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Healthy,"The leaf appears to be a citrus leaf, which is characterized by its smooth texture and the presence of a midrib. There are no visible signs of disease such as spots, lesions, or discoloration that would indicate the presence of diseases like Black Spot or Canker. The leaf looks healthy and there are no symptoms of Greening disease, which typically causes yellowing of the leaf veins.",0.95,1,1,1,0,,
g (6).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by yellowing and distortion of the leaf. This is a common symptom of the disease, which is caused by a bacteria transmitted by the psyllid insect.",0.95,1,1,1,0,,
39.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf shows symptoms of Citrus Greening disease, which is characterized by chlorosis (yellowing) and distortion of the leaf. This is evident from the yellowing and distortion of the leaf in the image.",0.95,1,0,0,0,,
106.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots with yellow halos, which are characteristic of citrus black spot disease. This disease is common on citrus leaves and typically presents as these distinct lesions.",0.95,1,0,0,0,,
136.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots with yellow halos, which are characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
b (59).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a symptom of citrus greening disease. The leaf appears to have a mottled appearance with yellowing and discoloration, which is characteristic of this disease. The presence of these symptoms strongly suggests the leaf is affected by citrus greening.",0.95,1,0,0,0,,
31.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by the yellowing and distortion of the leaf. This is a common symptom of the disease, which is caused by a bacterium and is often accompanied by leaf distortion and yellowing.",0.95,1,0,0,0,,
32.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Healthy,"The leaf appears to be a citrus leaf, which is consistent with the shape and coloration. There are no visible signs of disease such as spots, lesions, or discoloration that would indicate the presence of diseases like Black Spot or Canker. The leaf looks intact and there are no symptoms of Greening disease, which typically causes yellowing and distortion of leaves.",0.95,1,1,1,0,,
g (198).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, dark spots scattered across its surface, which is characteristic of black spot disease in citrus plants. This disease typically appears as small, circular, dark spots on the leaf surface, which matches the visual evidence in the image.",0.95,1,0,0,0,,
152.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots on the upper surface, which is characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits, causing these distinctive lesions.",0.95,1,0,0,0,,
b (271).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of citrus Greening disease, characterized by the yellowing of the leaf tissue and the presence of brown spots, which are indicative of the disease. These symptoms are consistent with the visual evidence of citrus plants affected by Greening.",0.95,1,0,0,0,,
g (167).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by the presence of chlorotic (yellowish-green) areas and distortion of the leaf shape. These symptoms are indicative of the disease, which is caused by a bacterium and is often seen in citrus leaves.",0.95,1,1,1,0,,
b (2).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, characterized by the yellowing of the leaf, which is a common symptom of this disease. The presence of the yellowing suggests that the plant is not healthy and is likely infected with the Citrus Greening bacterium.",0.9,1,0,0,0,,
b (174).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows brown spots with a dark border, which is characteristic of citrus black spot disease. This disease typically appears as small, circular, brown lesions with a dark margin on the leaf surface.",0.95,1,1,1,0,,
115.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows distinct circular spots with brown centers and yellow halos, which are characteristic symptoms of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
g (100).png,"Citrus,Greening",Citrus,Greening,qwen2.5vl:7b,Citrus,Greening,"The leaf shows signs of chlorosis, which is a common symptom of citrus greening disease. The yellowing of the leaf is not uniform and appears to be concentrated in certain areas, which is characteristic of the disease. The presence of this symptom strongly suggests the leaf is infected with citrus greening.",0.95,1,1,1,0,,
11.pn.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots with yellow halos, which are characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits.",0.95,1,0,0,0,,
109.p.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular brown spots on the upper surface, which is characteristic of citrus black spot disease. This disease is commonly found on citrus leaves and fruits and is caused by the fungus Guignardia citricarpa. The presence of these spots is a clear indicator of the disease.",0.95,1,0,0,0,,
b (225).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows dark, circular spots with a brownish border, which are characteristic of black spot disease in citrus plants. This disease typically appears as small, dark spots on the leaf surface, often with a yellow halo around them.",0.95,1,1,1,0,,
4.png.png,"Citrus,Healthy",Citrus,Healthy,qwen2.5vl:7b,Citrus,Greening,"The leaf exhibits symptoms of Citrus Greening disease, which is characterized by the distortion of leaf shape and color. The leaf appears to have a curled and puckered appearance, which is a common symptom of this disease. The presence of these symptoms strongly suggests the presence of Citrus Greening disease.",0.95,1,0,0,0,,
33.pn.png,"Citrus,Canker",Citrus,Canker,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows small, circular, brown spots with yellow halos, which are characteristic symptoms of citrus black spot disease. This disease is common on citrus leaves and often appears as small, dark spots surrounded by a yellowish halo.",0.95,1,0,0,0,,
b (140).png,"Citrus,Black Spot",Citrus,Black Spot,qwen2.5vl:7b,Citrus,Black Spot,"The leaf shows brown spots with a yellow halo, which are characteristic symptoms of citrus black spot disease. This disease is common in citrus plants and is typically characterized by these distinctive lesions.",0.95,1,1,1,0,,
